,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month
9517,2012/9/19 22:00,fall,0,1,1,20.5,24.24,63,6.0032,31,198,229,2012/9/19,22,Wednesday,September
9518,2012/9/19 23:00,fall,0,1,1,19.68,23.485,67,6.0032,17,106,123,2012/9/19,23,Wednesday,September
9519,2012/10/1 0:00,winter,0,1,1,18.86,22.725,72,7.0015,6,39,45,2012/10/1,0,Monday,October
9520,2012/10/1 1:00,winter,0,1,1,18.04,21.97,77,6.0032,5,13,18,2012/10/1,1,Monday,October
9521,2012/10/1 2:00,winter,0,1,1,18.86,22.725,72,0,6,6,12,2012/10/1,2,Monday,October
9522,2012/10/1 3:00,winter,0,1,1,18.04,21.97,77,0,1,6,7,2012/10/1,3,Monday,October
9523,2012/10/1 4:00,winter,0,1,1,17.22,21.21,82,7.0015,0,10,10,2012/10/1,4,Monday,October
9524,2012/10/1 5:00,winter,0,1,1,18.04,21.97,77,0,2,34,36,2012/10/1,5,Monday,October
9525,2012/10/1 6:00,winter,0,1,1,18.04,21.97,77,7.0015,8,147,155,2012/10/1,6,Monday,October
9526,2012/10/1 7:00,winter,0,1,1,18.04,21.97,77,11.0014,13,470,483,2012/10/1,7,Monday,October
9527,2012/10/1 8:00,winter,0,1,2,18.86,22.725,77,7.0015,40,744,784,2012/10/1,8,Monday,October
9528,2012/10/1 9:00,winter,0,1,2,21.32,25,63,0,26,314,340,2012/10/1,9,Monday,October
9529,2012/10/1 10:00,winter,0,1,1,22.14,25.76,56,0,44,135,179,2012/10/1,10,Monday,October
9530,2012/10/1 11:00,winter,0,1,1,23.78,27.275,46,0,76,196,272,2012/10/1,11,Monday,October
9531,2012/10/1 12:00,winter,0,1,2,24.6,31.06,43,11.0014,61,262,323,2012/10/1,12,Monday,October
9532,2012/10/1 13:00,winter,0,1,2,24.6,31.06,43,11.0014,80,225,305,2012/10/1,13,Monday,October
9533,2012/10/1 14:00,winter,0,1,2,24.6,31.06,43,7.0015,51,193,244,2012/10/1,14,Monday,October
9534,2012/10/1 15:00,winter,0,1,2,25.42,31.06,43,8.9981,95,234,329,2012/10/1,15,Monday,October
9535,2012/10/1 16:00,winter,0,1,2,25.42,31.06,46,16.9979,51,408,459,2012/10/1,16,Monday,October
9536,2012/10/1 17:00,winter,0,1,3,22.96,26.515,60,16.9979,65,791,856,2012/10/1,17,Monday,October
9537,2012/10/1 18:00,winter,0,1,3,22.96,26.515,64,7.0015,42,571,613,2012/10/1,18,Monday,October
9538,2012/10/1 19:00,winter,0,1,2,22.14,25.76,68,7.0015,33,483,516,2012/10/1,19,Monday,October
9539,2012/10/1 20:00,winter,0,1,3,22.14,25.76,68,0,11,251,262,2012/10/1,20,Monday,October
9540,2012/10/1 21:00,winter,0,1,2,22.14,25.76,73,8.9981,13,205,218,2012/10/1,21,Monday,October
9541,2012/10/1 22:00,winter,0,1,3,22.14,25.76,77,6.0032,17,190,207,2012/10/1,22,Monday,October
9542,2012/10/1 23:00,winter,0,1,3,22.14,25.76,77,0,17,88,105,2012/10/1,23,Monday,October
9543,2012/10/2 0:00,winter,0,1,2,22.96,26.515,73,0,1,30,31,2012/10/2,0,Tuesday,October
9544,2012/10/2 1:00,winter,0,1,2,22.14,25.76,77,7.0015,0,11,11,2012/10/2,1,Tuesday,October
9545,2012/10/2 2:00,winter,0,1,2,22.14,25.76,77,7.0015,0,2,2,2012/10/2,2,Tuesday,October
9546,2012/10/2 3:00,winter,0,1,2,22.14,25.76,88,12.998,1,4,5,2012/10/2,3,Tuesday,October
9547,2012/10/2 4:00,winter,0,1,2,22.96,26.515,83,6.0032,2,8,10,2012/10/2,4,Tuesday,October
9548,2012/10/2 5:00,winter,0,1,2,22.96,26.515,83,8.9981,1,42,43,2012/10/2,5,Tuesday,October
9549,2012/10/2 6:00,winter,0,1,3,23.78,27.275,83,7.0015,3,176,179,2012/10/2,6,Tuesday,October
9550,2012/10/2 7:00,winter,0,1,3,23.78,27.275,83,7.0015,4,256,260,2012/10/2,7,Tuesday,October
9551,2012/10/2 8:00,winter,0,1,3,24.6,27.275,88,0,6,128,134,2012/10/2,8,Tuesday,October
9552,2012/10/2 9:00,winter,0,1,3,23.78,27.275,88,8.9981,3,83,86,2012/10/2,9,Tuesday,October
9553,2012/10/2 10:00,winter,0,1,3,23.78,27.275,88,8.9981,3,42,45,2012/10/2,10,Tuesday,October
9554,2012/10/2 11:00,winter,0,1,3,23.78,27.275,94,8.9981,7,92,99,2012/10/2,11,Tuesday,October
9555,2012/10/2 12:00,winter,0,1,2,24.6,27.275,88,12.998,6,98,104,2012/10/2,12,Tuesday,October
9556,2012/10/2 13:00,winter,0,1,2,24.6,27.275,88,8.9981,6,148,154,2012/10/2,13,Tuesday,October
9557,2012/10/2 14:00,winter,0,1,3,24.6,27.275,88,8.9981,16,147,163,2012/10/2,14,Tuesday,October
9558,2012/10/2 15:00,winter,0,1,3,25.42,28.79,83,8.9981,14,195,209,2012/10/2,15,Tuesday,October
9559,2012/10/2 16:00,winter,0,1,3,25.42,28.03,88,8.9981,46,328,374,2012/10/2,16,Tuesday,October
9560,2012/10/2 17:00,winter,0,1,3,25.42,28.03,88,7.0015,38,677,715,2012/10/2,17,Tuesday,October
9561,2012/10/2 18:00,winter,0,1,3,25.42,27.275,94,6.0032,48,639,687,2012/10/2,18,Tuesday,October
9562,2012/10/2 19:00,winter,0,1,3,25.42,27.275,94,0,27,368,395,2012/10/2,19,Tuesday,October
9563,2012/10/2 20:00,winter,0,1,3,25.42,27.275,94,8.9981,20,286,306,2012/10/2,20,Tuesday,October
9564,2012/10/2 21:00,winter,0,1,3,25.42,27.275,94,7.0015,24,265,289,2012/10/2,21,Tuesday,October
9565,2012/10/2 22:00,winter,0,1,2,25.42,27.275,94,7.0015,28,212,240,2012/10/2,22,Tuesday,October
9566,2012/10/2 23:00,winter,0,1,2,25.42,27.275,94,0,11,87,98,2012/10/2,23,Tuesday,October
9567,2012/10/3 0:00,winter,0,1,3,25.42,27.275,94,0,5,47,52,2012/10/3,0,Wednesday,October
9568,2012/10/3 1:00,winter,0,1,2,25.42,27.275,94,0,3,16,19,2012/10/3,1,Wednesday,October
9569,2012/10/3 2:00,winter,0,1,2,25.42,27.275,94,0,2,7,9,2012/10/3,2,Wednesday,October
9570,2012/10/3 3:00,winter,0,1,2,24.6,25.76,94,0,0,7,7,2012/10/3,3,Wednesday,October
9571,2012/10/3 4:00,winter,0,1,2,24.6,25,100,0,2,9,11,2012/10/3,4,Wednesday,October
9572,2012/10/3 5:00,winter,0,1,2,25.42,27.275,94,7.0015,2,32,34,2012/10/3,5,Wednesday,October
9573,2012/10/3 6:00,winter,0,1,2,24.6,25.76,94,8.9981,4,173,177,2012/10/3,6,Wednesday,October
9574,2012/10/3 7:00,winter,0,1,2,24.6,25.76,94,12.998,11,504,515,2012/10/3,7,Wednesday,October
9575,2012/10/3 8:00,winter,0,1,2,25.42,28.03,88,7.0015,28,781,809,2012/10/3,8,Wednesday,October
9576,2012/10/3 9:00,winter,0,1,2,25.42,28.79,83,12.998,30,332,362,2012/10/3,9,Wednesday,October
9577,2012/10/3 10:00,winter,0,1,1,27.06,30.305,78,11.0014,29,146,175,2012/10/3,10,Wednesday,October
9578,2012/10/3 11:00,winter,0,1,1,27.06,30.305,78,11.0014,52,178,230,2012/10/3,11,Wednesday,October
9579,2012/10/3 12:00,winter,0,1,2,28.7,32.575,70,7.0015,69,289,358,2012/10/3,12,Wednesday,October
9580,2012/10/3 13:00,winter,0,1,2,28.7,33.335,74,7.0015,55,224,279,2012/10/3,13,Wednesday,October
9581,2012/10/3 14:00,winter,0,1,2,29.52,34.09,70,11.0014,56,195,251,2012/10/3,14,Wednesday,October
9582,2012/10/3 15:00,winter,0,1,2,29.52,34.09,62,11.0014,59,260,319,2012/10/3,15,Wednesday,October
9583,2012/10/3 16:00,winter,0,1,2,29.52,33.335,58,0,42,436,478,2012/10/3,16,Wednesday,October
9584,2012/10/3 17:00,winter,0,1,1,28.7,32.575,65,0,84,833,917,2012/10/3,17,Wednesday,October
9585,2012/10/3 18:00,winter,0,1,1,28.7,32.575,65,0,54,756,810,2012/10/3,18,Wednesday,October
9586,2012/10/3 19:00,winter,0,1,1,28.7,32.575,65,0,49,544,593,2012/10/3,19,Wednesday,October
9587,2012/10/3 20:00,winter,0,1,1,28.7,32.575,65,0,48,449,497,2012/10/3,20,Wednesday,October
9588,2012/10/3 21:00,winter,0,1,2,27.06,31.06,74,0,14,195,209,2012/10/3,21,Wednesday,October
9589,2012/10/3 22:00,winter,0,1,1,27.06,31.06,74,0,9,232,241,2012/10/3,22,Wednesday,October
9590,2012/10/3 23:00,winter,0,1,2,27.06,30.305,78,0,21,199,220,2012/10/3,23,Wednesday,October
9591,2012/10/4 0:00,winter,0,1,3,26.24,28.79,89,0,11,65,76,2012/10/4,0,Thursday,October
9592,2012/10/4 1:00,winter,0,1,2,25.42,27.275,94,0,2,23,25,2012/10/4,1,Thursday,October
9593,2012/10/4 2:00,winter,0,1,1,26.24,28.79,89,0,3,10,13,2012/10/4,2,Thursday,October
9594,2012/10/4 3:00,winter,0,1,2,25.42,28.03,88,0,5,6,11,2012/10/4,3,Thursday,October
9595,2012/10/4 4:00,winter,0,1,2,26.24,28.79,89,0,0,10,10,2012/10/4,4,Thursday,October
9596,2012/10/4 5:00,winter,0,1,3,26.24,28.79,89,7.0015,2,37,39,2012/10/4,5,Thursday,October
9597,2012/10/4 6:00,winter,0,1,3,25.42,27.275,94,6.0032,1,132,133,2012/10/4,6,Thursday,October
9598,2012/10/4 7:00,winter,0,1,2,26.24,28.79,89,6.0032,12,379,391,2012/10/4,7,Thursday,October
9599,2012/10/4 8:00,winter,0,1,1,26.24,28.79,89,0,27,711,738,2012/10/4,8,Thursday,October
9600,2012/10/4 9:00,winter,0,1,2,26.24,28.79,89,12.998,40,319,359,2012/10/4,9,Thursday,October
9601,2012/10/4 10:00,winter,0,1,2,27.06,30.305,83,8.9981,27,150,177,2012/10/4,10,Thursday,October
9602,2012/10/4 11:00,winter,0,1,2,28.7,32.575,70,7.0015,38,176,214,2012/10/4,11,Thursday,October
9603,2012/10/4 12:00,winter,0,1,2,29.52,33.335,54,12.998,57,231,288,2012/10/4,12,Thursday,October
9604,2012/10/4 13:00,winter,0,1,2,29.52,33.335,58,22.0028,63,231,294,2012/10/4,13,Thursday,October
9605,2012/10/4 14:00,winter,0,1,1,28.7,32.575,61,16.9979,56,211,267,2012/10/4,14,Thursday,October
9606,2012/10/4 15:00,winter,0,1,1,29.52,33.335,54,19.0012,77,248,325,2012/10/4,15,Thursday,October
9607,2012/10/4 16:00,winter,0,1,1,28.7,32.575,54,19.0012,86,411,497,2012/10/4,16,Thursday,October
9608,2012/10/4 17:00,winter,0,1,1,28.7,32.575,51,15.0013,112,789,901,2012/10/4,17,Thursday,October
9609,2012/10/4 18:00,winter,0,1,1,27.06,31.06,57,7.0015,75,812,887,2012/10/4,18,Thursday,October
9610,2012/10/4 19:00,winter,0,1,1,27.06,31.06,57,7.0015,67,467,534,2012/10/4,19,Thursday,October
9611,2012/10/4 20:00,winter,0,1,1,26.24,30.305,65,7.0015,50,391,441,2012/10/4,20,Thursday,October
9612,2012/10/4 21:00,winter,0,1,1,25.42,30.305,69,0,33,288,321,2012/10/4,21,Thursday,October
9613,2012/10/4 22:00,winter,0,1,1,26.24,31.06,47,8.9981,29,203,232,2012/10/4,22,Thursday,October
9614,2012/10/4 23:00,winter,0,1,1,24.6,31.06,56,6.0032,18,137,155,2012/10/4,23,Thursday,October
9615,2012/10/5 0:00,winter,0,1,1,22.96,26.515,73,0,16,86,102,2012/10/5,0,Friday,October
9616,2012/10/5 1:00,winter,0,1,1,22.14,25.76,68,7.0015,3,43,46,2012/10/5,1,Friday,October
9617,2012/10/5 2:00,winter,0,1,1,22.14,25.76,73,6.0032,1,10,11,2012/10/5,2,Friday,October
9618,2012/10/5 3:00,winter,0,1,1,22.14,25.76,73,0,5,11,16,2012/10/5,3,Friday,October
9619,2012/10/5 4:00,winter,0,1,1,22.14,25.76,77,0,0,11,11,2012/10/5,4,Friday,October
9620,2012/10/5 5:00,winter,0,1,1,21.32,25,77,0,0,41,41,2012/10/5,5,Friday,October
9621,2012/10/5 6:00,winter,0,1,1,21.32,25,83,0,4,133,137,2012/10/5,6,Friday,October
9622,2012/10/5 7:00,winter,0,1,1,21.32,25,83,7.0015,11,417,428,2012/10/5,7,Friday,October
9623,2012/10/5 8:00,winter,0,1,1,23.78,27.275,64,0,36,749,785,2012/10/5,8,Friday,October
9624,2012/10/5 9:00,winter,0,1,1,24.6,30.305,60,6.0032,58,326,384,2012/10/5,9,Friday,October
9625,2012/10/5 10:00,winter,0,1,1,27.06,31.06,54,0,68,192,260,2012/10/5,10,Friday,October
9626,2012/10/5 11:00,winter,0,1,1,28.7,32.575,48,12.998,90,214,304,2012/10/5,11,Friday,October
9627,2012/10/5 12:00,winter,0,1,1,29.52,32.575,42,11.0014,161,307,468,2012/10/5,12,Friday,October
9628,2012/10/5 13:00,winter,0,1,1,28.7,32.575,48,0,117,307,424,2012/10/5,13,Friday,October
9629,2012/10/5 14:00,winter,0,1,1,30.34,32.575,37,15.0013,113,287,400,2012/10/5,14,Friday,October
9630,2012/10/5 15:00,winter,0,1,1,29.52,32.575,39,16.9979,150,320,470,2012/10/5,15,Friday,October
9631,2012/10/5 16:00,winter,0,1,1,29.52,32.575,37,0,153,481,634,2012/10/5,16,Friday,October
9632,2012/10/5 17:00,winter,0,1,1,28.7,31.82,42,11.0014,158,742,900,2012/10/5,17,Friday,October
9633,2012/10/5 18:00,winter,0,1,1,26.24,31.06,57,8.9981,106,655,761,2012/10/5,18,Friday,October
9634,2012/10/5 19:00,winter,0,1,1,25.42,29.545,73,11.0014,67,433,500,2012/10/5,19,Friday,October
9635,2012/10/5 20:00,winter,0,1,1,24.6,28.79,78,8.9981,66,306,372,2012/10/5,20,Friday,October
9636,2012/10/5 21:00,winter,0,1,1,24.6,29.545,69,15.0013,47,220,267,2012/10/5,21,Friday,October
9637,2012/10/5 22:00,winter,0,1,1,24.6,29.545,73,19.0012,63,201,264,2012/10/5,22,Friday,October
9638,2012/10/5 23:00,winter,0,1,1,23.78,27.275,78,15.0013,23,148,171,2012/10/5,23,Friday,October
9639,2012/10/6 0:00,winter,0,0,1,22.96,26.515,83,11.0014,37,154,191,2012/10/6,0,Saturday,October
9640,2012/10/6 1:00,winter,0,0,1,22.96,26.515,83,16.9979,25,116,141,2012/10/6,1,Saturday,October
9641,2012/10/6 2:00,winter,0,0,1,22.96,26.515,78,12.998,13,62,75,2012/10/6,2,Saturday,October
9642,2012/10/6 3:00,winter,0,0,1,22.14,25.76,77,15.0013,2,54,56,2012/10/6,3,Saturday,October
9643,2012/10/6 4:00,winter,0,0,1,22.14,25.76,83,16.9979,4,7,11,2012/10/6,4,Saturday,October
9644,2012/10/6 5:00,winter,0,0,1,22.14,25.76,83,12.998,2,8,10,2012/10/6,5,Saturday,October
9645,2012/10/6 6:00,winter,0,0,1,22.14,25.76,88,16.9979,2,28,30,2012/10/6,6,Saturday,October
9646,2012/10/6 7:00,winter,0,0,1,22.14,25.76,83,19.9995,13,71,84,2012/10/6,7,Saturday,October
9647,2012/10/6 8:00,winter,0,0,1,22.96,26.515,83,12.998,22,184,206,2012/10/6,8,Saturday,October
9648,2012/10/6 9:00,winter,0,0,1,24.6,29.545,73,12.998,130,265,395,2012/10/6,9,Saturday,October
9649,2012/10/6 10:00,winter,0,0,1,25.42,30.305,69,19.0012,198,341,539,2012/10/6,10,Saturday,October
9650,2012/10/6 11:00,winter,0,0,1,26.24,30.305,65,16.9979,258,389,647,2012/10/6,11,Saturday,October
9651,2012/10/6 12:00,winter,0,0,1,28.7,32.575,54,7.0015,362,381,743,2012/10/6,12,Saturday,October
9652,2012/10/6 13:00,winter,0,0,2,26.24,31.06,57,35.0008,310,400,710,2012/10/6,13,Saturday,October
9653,2012/10/6 14:00,winter,0,0,2,24.6,31.06,56,27.9993,269,307,576,2012/10/6,14,Saturday,October
9654,2012/10/6 15:00,winter,0,0,1,24.6,31.06,46,27.9993,279,341,620,2012/10/6,15,Saturday,October
9655,2012/10/6 16:00,winter,0,0,1,24.6,31.06,43,35.0008,317,342,659,2012/10/6,16,Saturday,October
9656,2012/10/6 17:00,winter,0,0,1,22.14,25.76,49,26.0027,268,342,610,2012/10/6,17,Saturday,October
9657,2012/10/6 18:00,winter,0,0,1,21.32,25,48,27.9993,183,312,495,2012/10/6,18,Saturday,October
9658,2012/10/6 19:00,winter,0,0,1,19.68,23.485,55,15.0013,102,239,341,2012/10/6,19,Saturday,October
9659,2012/10/6 20:00,winter,0,0,1,19.68,23.485,55,16.9979,75,172,247,2012/10/6,20,Saturday,October
9660,2012/10/6 21:00,winter,0,0,1,18.86,22.725,59,8.9981,78,137,215,2012/10/6,21,Saturday,October
9661,2012/10/6 22:00,winter,0,0,1,18.04,21.97,62,8.9981,45,140,185,2012/10/6,22,Saturday,October
9662,2012/10/6 23:00,winter,0,0,1,18.04,21.97,62,8.9981,37,142,179,2012/10/6,23,Saturday,October
9663,2012/10/7 0:00,winter,0,0,1,18.04,21.97,62,11.0014,28,99,127,2012/10/7,0,Sunday,October
9664,2012/10/7 1:00,winter,0,0,1,18.04,21.97,54,15.0013,29,80,109,2012/10/7,1,Sunday,October
9665,2012/10/7 2:00,winter,0,0,1,17.22,21.21,62,8.9981,10,64,74,2012/10/7,2,Sunday,October
9666,2012/10/7 3:00,winter,0,0,2,18.04,21.97,62,8.9981,5,17,22,2012/10/7,3,Sunday,October
9667,2012/10/7 4:00,winter,0,0,2,18.04,21.97,54,16.9979,5,6,11,2012/10/7,4,Sunday,October
9668,2012/10/7 5:00,winter,0,0,2,18.04,21.97,54,8.9981,2,8,10,2012/10/7,5,Sunday,October
9669,2012/10/7 6:00,winter,0,0,2,18.04,21.97,54,12.998,4,19,23,2012/10/7,6,Sunday,October
9670,2012/10/7 7:00,winter,0,0,3,17.22,21.21,58,11.0014,6,29,35,2012/10/7,7,Sunday,October
9671,2012/10/7 8:00,winter,0,0,3,17.22,21.21,67,8.9981,11,51,62,2012/10/7,8,Sunday,October
9672,2012/10/7 9:00,winter,0,0,3,16.4,20.455,71,8.9981,16,70,86,2012/10/7,9,Sunday,October
9673,2012/10/7 10:00,winter,0,0,2,17.22,21.21,67,12.998,41,144,185,2012/10/7,10,Sunday,October
9674,2012/10/7 11:00,winter,0,0,2,17.22,21.21,71,7.0015,76,260,336,2012/10/7,11,Sunday,October
9675,2012/10/7 12:00,winter,0,0,2,17.22,21.21,71,0,100,292,392,2012/10/7,12,Sunday,October
9676,2012/10/7 13:00,winter,0,0,2,18.04,21.97,72,6.0032,80,240,320,2012/10/7,13,Sunday,October
9677,2012/10/7 14:00,winter,0,0,2,18.04,21.97,67,0,71,243,314,2012/10/7,14,Sunday,October
9678,2012/10/7 15:00,winter,0,0,3,17.22,21.21,77,8.9981,74,232,306,2012/10/7,15,Sunday,October
9679,2012/10/7 16:00,winter,0,0,3,16.4,20.455,82,11.0014,87,246,333,2012/10/7,16,Sunday,October
9680,2012/10/7 17:00,winter,0,0,3,16.4,20.455,82,15.0013,35,122,157,2012/10/7,17,Sunday,October
9681,2012/10/7 18:00,winter,0,0,3,16.4,20.455,82,12.998,24,82,106,2012/10/7,18,Sunday,October
9682,2012/10/7 19:00,winter,0,0,2,16.4,20.455,82,7.0015,17,97,114,2012/10/7,19,Sunday,October
9683,2012/10/7 20:00,winter,0,0,1,16.4,20.455,82,8.9981,19,97,116,2012/10/7,20,Sunday,October
9684,2012/10/7 21:00,winter,0,0,1,15.58,19.695,87,7.0015,22,91,113,2012/10/7,21,Sunday,October
9685,2012/10/7 22:00,winter,0,0,1,15.58,19.695,87,8.9981,7,72,79,2012/10/7,22,Sunday,October
9686,2012/10/7 23:00,winter,0,0,1,14.76,17.425,93,8.9981,12,68,80,2012/10/7,23,Sunday,October
9687,2012/10/8 0:00,winter,1,0,1,15.58,19.695,76,19.0012,7,44,51,2012/10/8,0,Monday,October
9688,2012/10/8 1:00,winter,1,0,1,13.94,16.665,87,11.0014,2,35,37,2012/10/8,1,Monday,October
9689,2012/10/8 2:00,winter,1,0,1,13.94,16.665,81,12.998,3,12,15,2012/10/8,2,Monday,October
9690,2012/10/8 3:00,winter,1,0,1,13.94,17.425,81,7.0015,2,8,10,2012/10/8,3,Monday,October
9691,2012/10/8 4:00,winter,1,0,1,13.12,16.665,87,8.9981,1,6,7,2012/10/8,4,Monday,October
9692,2012/10/8 5:00,winter,1,0,1,13.94,15.91,76,15.0013,2,17,19,2012/10/8,5,Monday,October
9693,2012/10/8 6:00,winter,1,0,1,13.94,17.425,76,7.0015,5,54,59,2012/10/8,6,Monday,October
9694,2012/10/8 7:00,winter,1,0,2,13.94,16.665,76,11.0014,3,151,154,2012/10/8,7,Monday,October
9695,2012/10/8 8:00,winter,1,0,2,14.76,17.425,71,15.0013,23,374,397,2012/10/8,8,Monday,October
9696,2012/10/8 9:00,winter,1,0,2,15.58,19.695,66,11.0014,59,273,332,2012/10/8,9,Monday,October
9697,2012/10/8 10:00,winter,1,0,2,15.58,19.695,68,8.9981,69,229,298,2012/10/8,10,Monday,October
9698,2012/10/8 11:00,winter,1,0,2,16.4,20.455,62,6.0032,72,236,308,2012/10/8,11,Monday,October
9699,2012/10/8 12:00,winter,1,0,2,17.22,21.21,63,11.0014,74,267,341,2012/10/8,12,Monday,October
9700,2012/10/8 13:00,winter,1,0,2,17.22,21.21,62,12.998,82,323,405,2012/10/8,13,Monday,October
9701,2012/10/8 14:00,winter,1,0,2,17.22,21.21,58,7.0015,121,299,420,2012/10/8,14,Monday,October
9702,2012/10/8 15:00,winter,1,0,3,17.22,21.21,58,12.998,76,294,370,2012/10/8,15,Monday,October
9703,2012/10/8 16:00,winter,1,0,3,17.22,21.21,58,12.998,61,316,377,2012/10/8,16,Monday,October
9704,2012/10/8 17:00,winter,1,0,2,17.22,21.21,66,16.9979,81,416,497,2012/10/8,17,Monday,October
9705,2012/10/8 18:00,winter,1,0,2,17.22,21.21,66,19.0012,41,415,456,2012/10/8,18,Monday,October
9706,2012/10/8 19:00,winter,1,0,2,16.4,20.455,71,16.9979,38,333,371,2012/10/8,19,Monday,October
9707,2012/10/8 20:00,winter,1,0,3,16.4,20.455,71,15.0013,20,207,227,2012/10/8,20,Monday,October
9708,2012/10/8 21:00,winter,1,0,2,16.4,20.455,76,15.0013,17,134,151,2012/10/8,21,Monday,October
9709,2012/10/8 22:00,winter,1,0,3,16.4,20.455,76,16.9979,6,101,107,2012/10/8,22,Monday,October
9710,2012/10/8 23:00,winter,1,0,2,16.4,20.455,71,15.0013,9,60,69,2012/10/8,23,Monday,October
9711,2012/10/9 0:00,winter,0,1,2,15.58,19.695,82,15.0013,9,22,31,2012/10/9,0,Tuesday,October
9712,2012/10/9 1:00,winter,0,1,3,14.76,17.425,87,15.0013,0,13,13,2012/10/9,1,Tuesday,October
9713,2012/10/9 2:00,winter,0,1,3,14.76,16.665,87,16.9979,2,5,7,2012/10/9,2,Tuesday,October
9714,2012/10/9 3:00,winter,0,1,3,14.76,16.665,87,19.0012,0,3,3,2012/10/9,3,Tuesday,October
9715,2012/10/9 4:00,winter,0,1,3,14.76,17.425,87,11.0014,1,6,7,2012/10/9,4,Tuesday,October
9716,2012/10/9 5:00,winter,0,1,2,15.58,19.695,82,12.998,0,19,19,2012/10/9,5,Tuesday,October
9717,2012/10/9 6:00,winter,0,1,2,15.58,19.695,82,16.9979,2,141,143,2012/10/9,6,Tuesday,October
9718,2012/10/9 7:00,winter,0,1,1,15.58,19.695,83,16.9979,5,357,362,2012/10/9,7,Tuesday,October
9719,2012/10/9 8:00,winter,0,1,2,17.22,21.21,80,12.998,15,698,713,2012/10/9,8,Tuesday,October
9720,2012/10/9 9:00,winter,0,1,2,17.22,21.21,77,15.0013,37,345,382,2012/10/9,9,Tuesday,October
9721,2012/10/9 10:00,winter,0,1,2,18.04,21.97,75,15.0013,33,131,164,2012/10/9,10,Tuesday,October
9722,2012/10/9 11:00,winter,0,1,2,19.68,23.485,69,12.998,37,156,193,2012/10/9,11,Tuesday,October
9723,2012/10/9 12:00,winter,0,1,2,19.68,23.485,69,12.998,43,217,260,2012/10/9,12,Tuesday,October
9724,2012/10/9 13:00,winter,0,1,2,20.5,24.24,67,8.9981,54,184,238,2012/10/9,13,Tuesday,October
9725,2012/10/9 14:00,winter,0,1,2,22.14,25.76,64,12.998,43,201,244,2012/10/9,14,Tuesday,October
9726,2012/10/9 15:00,winter,0,1,2,21.32,25,63,11.0014,59,195,254,2012/10/9,15,Tuesday,October
9727,2012/10/9 16:00,winter,0,1,2,20.5,24.24,72,11.0014,70,354,424,2012/10/9,16,Tuesday,October
9728,2012/10/9 17:00,winter,0,1,2,21.32,25,68,11.0014,73,733,806,2012/10/9,17,Tuesday,October
9729,2012/10/9 18:00,winter,0,1,2,20.5,24.24,72,15.0013,26,758,784,2012/10/9,18,Tuesday,October
9730,2012/10/9 19:00,winter,0,1,2,20.5,24.24,72,11.0014,31,483,514,2012/10/9,19,Tuesday,October
9731,2012/10/9 20:00,winter,0,1,2,20.5,24.24,72,11.0014,30,330,360,2012/10/9,20,Tuesday,October
9732,2012/10/9 21:00,winter,0,1,2,19.68,23.485,77,8.9981,16,209,225,2012/10/9,21,Tuesday,October
9733,2012/10/9 22:00,winter,0,1,2,19.68,23.485,77,6.0032,7,155,162,2012/10/9,22,Tuesday,October
9734,2012/10/9 23:00,winter,0,1,2,19.68,23.485,77,6.0032,8,76,84,2012/10/9,23,Tuesday,October
9735,2012/10/10 0:00,winter,0,1,2,18.86,22.725,88,6.0032,0,33,33,2012/10/10,0,Wednesday,October
9736,2012/10/10 1:00,winter,0,1,2,18.86,22.725,88,0,2,6,8,2012/10/10,1,Wednesday,October
9737,2012/10/10 2:00,winter,0,1,2,18.86,22.725,88,0,2,6,8,2012/10/10,2,Wednesday,October
9738,2012/10/10 3:00,winter,0,1,2,18.86,22.725,88,0,0,6,6,2012/10/10,3,Wednesday,October
9739,2012/10/10 4:00,winter,0,1,2,18.86,22.725,88,7.0015,0,6,6,2012/10/10,4,Wednesday,October
9740,2012/10/10 5:00,winter,0,1,2,18.86,22.725,88,6.0032,2,38,40,2012/10/10,5,Wednesday,October
9741,2012/10/10 6:00,winter,0,1,2,18.86,22.725,88,6.0032,3,172,175,2012/10/10,6,Wednesday,October
9742,2012/10/10 7:00,winter,0,1,1,18.86,22.725,82,7.0015,9,498,507,2012/10/10,7,Wednesday,October
9743,2012/10/10 8:00,winter,0,1,1,20.5,24.24,77,11.0014,33,806,839,2012/10/10,8,Wednesday,October
9744,2012/10/10 9:00,winter,0,1,1,22.14,25.76,60,19.0012,35,331,366,2012/10/10,9,Wednesday,October
9745,2012/10/10 10:00,winter,0,1,1,22.96,26.515,52,19.9995,27,190,217,2012/10/10,10,Wednesday,October
9746,2012/10/10 11:00,winter,0,1,1,22.14,25.76,52,12.998,53,238,291,2012/10/10,11,Wednesday,October
9747,2012/10/10 12:00,winter,0,1,1,22.14,25.76,56,15.0013,78,312,390,2012/10/10,12,Wednesday,October
9748,2012/10/10 13:00,winter,0,1,1,22.96,26.515,49,0,60,237,297,2012/10/10,13,Wednesday,October
9749,2012/10/10 14:00,winter,0,1,1,24.6,31.06,40,11.0014,63,208,271,2012/10/10,14,Wednesday,October
9750,2012/10/10 15:00,winter,0,1,1,24.6,31.06,40,11.0014,58,261,319,2012/10/10,15,Wednesday,October
9751,2012/10/10 16:00,winter,0,1,1,24.6,31.06,40,15.0013,92,474,566,2012/10/10,16,Wednesday,October
